date,track_id
2019-01-03,3Ga6eKrUFf12ouh9Yw3v2D
2019-01-03,2H1liABu20HXBOmbt5SQz1
2019-01-03,1yzBGun3xDY7WpHOIP9nNp
2019-01-03,4lvGHfDuzfv9uDTHMrRMiH
2019-01-03,0g5Bqcm6EcbcUXkiCnHxzk
2019-01-03,0uwaiApk6k7k9POyFjTKeR
2019-01-03,7B826fTyDa3DkjnKpOgXFo
2019-01-03,5hJJOWPZtBq15zVfWWM8lZ
2019-01-03,4y17a6dAJ8P1jeZpd2LCrC
2019-01-03,1F46LaY3gYpvL2r534FeWs
2019-01-03,2qkNnJvQvhLiZ63X1L3eFz
2019-01-03,0pqnGHJpmpxLKifKRmU6WP
2019-01-03,7KdcbYcVF8LkQeQcTYOixJ
2019-01-03,2VxeLyX666F8uXCJ0dZF8B
2019-01-03,1rfofaqEpACxVEHIZBJe6W
2019-01-03,00zzSEe82JTtz68XlARnh7
2019-01-03,0gEqZe7K7dVg7rpe77kB4L
2019-01-03,5FOCkGt7bp22nBVfQ4WSIT
2019-01-03,3MxbRHE1u74SoMNR9iURIZ
2019-01-03,1uvU55DdRfLleIxWF8dWxA
2019-01-03,2dpaYNEQHiRxtZbfNsse99
2019-01-03,1HgCJymAVcOMKUIkBYLOUF
2019-01-03,5eMmT4Ava5BGThju0AD8vQ
2019-01-03,4nraNqonMyfc0U3o8VeXVu
2019-01-03,5qjMyKkmosPBws5cImS9Zz
2019-01-03,6sAwJPgaSQ9Q4XGnbx1gZb
2019-01-03,1KFN3kB4hc6r7ILpifFsqf
2019-01-03,0dGqIEsFN3KakdPCMkgjre
2019-01-03,6etab3UBCo5GOTMZqUvRka
2019-01-03,0lCmp1Mws7I9K4a0OAgces
2019-01-03,6zdrUt0j8guhZfcSF6X2Sb
2019-01-03,7rLegaz7zKB6EtDNzcslKE
2019-01-03,4lEw9Id7kLDSJ6KRdaenM9
2019-01-03,5KNi9XFap48ry4puG7rvqv
2019-01-03,6FWMkcaZyKS8I60zR6ro7h
2019-01-03,2dmGj5Nf01FcR6N4HPzAbL
2019-01-03,2JVbZEpewmqNlSzmXJTx2E
2019-01-03,3RVylAtukXgF7xSXFn2OwA
2019-01-03,07PHNpknqZFw6N3GzNQWB8
2019-01-03,0pqyzGaS6qpdHs3bzjVYzb
2019-01-03,0MWKXvUVtvOKamfqRpnAdp
2019-01-03,6DCZcSspjsKoFjzjrWoCdn
2019-01-03,6TLHo63Z3wqHkW6adVeEwZ
2019-01-03,5Ufele27Idk8xPHYMh85Ra
2019-01-03,2cbMXc0P5s271VwZOUk1Gb
2019-01-03,28SWsF1IQxfc9bP5yua35K
2019-01-03,5WxtmHAcrDbghHVGupu18h
2019-01-03,3bR8wBqLky6b61ROJlaBEF
2019-01-03,2odzriVVZBwYOiYJEj30tm
2019-01-03,7j5Bbkg5cHDkf0ETPGf2Uh
2019-01-03,2lAyctg5FocS67eksHoyIg
2019-01-03,5yH8pYxNckOU1cxfPsMIaz
2019-01-03,0XEJ7eph2IWFYZc73Jm3n2
2019-01-03,4iGwWeV7XVIWO9Yy5QExOr
2019-01-03,2srL4DYBekshpbprS6H0mO
2019-01-03,2QkXuBmYljpYwgcyqbA1C2
2019-01-03,4R5xvs5X0phd0EYWyGigju
2019-01-03,1EQ8sBQ7Abv9DvNBzhXAcv
2019-01-03,5TUYLsiIi3tuvR2fCJjZUy
2019-01-03,1IcbQvHb9B7MikgQjfJtAl
2019-01-03,4uD7ypL7pDmOiMiVX6TCCa
2019-01-03,76L8k0PT5lGDkjqs0t7tYV
2019-01-03,2oezDpHysEKUuXSAuanT4M
2019-01-03,5rq31V6YJVklhB7HxXn9I8
2019-01-03,3eWHUE5D5R19q7BvOX7NSJ
2019-01-03,4xc6RrWzEOdprPqYn9Cyen
2019-01-03,2PADJK4rhdklqFLQFa5oMX
2019-01-03,3buGB7k4NFkMEz4RA8BMYn
2019-01-03,5ixqGGFu0hdHfErdp32QwT
2019-01-03,5Yzb3sVRYO4kqHhy0iVs1K
2019-01-03,6tuzPD1zPPvwMbGiD0TBay
2019-01-03,4CdMz076UN8RyeWGQCdqFZ
2019-01-03,6yxYagNp6Gapd7jXmWzgVc
