date,track_id
2018-01-04,3m660poUr1chesgkkjQM7P
2018-01-04,3Ga6eKrUFf12ouh9Yw3v2D
2018-01-04,5LVWGCl4mjGFXDIvQbOGvr
2018-01-04,7krl54SfiKf4fMlM7lGlWc
2018-01-04,2KGv51jgAz8OTjNPyRryfq
2018-01-04,5tz69p7tJuGPeMGwNTxYuV
2018-01-04,1n8MLpbFR0fuCjNnlyuHxS
2018-01-04,1zsG4eaZmkA1dvjDDsAGLK
2018-01-04,4s75aDCVs0lm1ubPpw9cf8
2018-01-04,2OALaHcDdKkjYEpAr0Qzab
2018-01-04,1mXVgsBdtIVeCLJnSnmtdV
2018-01-04,0PTKuTbIRUkwfdv4FRpiC8
2018-01-04,6AaoEX192rJ6o3UFwG43sV
2018-01-04,0u8aj0c4IxeVSLTUuuq9V5
2018-01-04,6gquljDBW7rE6mCBzmTRxo
2018-01-04,2jq2SaLa7BeUtU6Lx9bxGU
2018-01-04,0KKkJNfGyhkQ5aFogxQAPU
2018-01-04,6VpQdig9pdpTSIFItgkJV5
2018-01-04,6UZJOc2HBrTp9DYfir9N8n
2018-01-04,3bp5fh0qPmCqC5PWEewFkm
2018-01-04,2Gvn46nwyQhUnQiFhlP7WX
2018-01-04,5PB8zB1MOZASboLquvinMF
2018-01-04,2wFnRPjuqwNySFiK0Qfg8L
2018-01-04,3A7qX2QjDlPnazUsRk5y0M
2018-01-04,0eDFrr2qgbIPQSU9YQeAXM
2018-01-04,2cwFhwT6L2D4Olc25nhyZo
2018-01-04,0dGqIEsFN3KakdPCMkgjre
2018-01-04,7q5agbUOzZnVF4Yes3AD7I
2018-01-04,4YhPcVIxIAJrLhFVPGbJkE
2018-01-04,4kkQGhScJDzNIIGavQE9SN
2018-01-04,6mrKP2jyIQmM0rw6fQryjr
2018-01-04,4lESS6vuruP6a79KWRaQou
2018-01-04,5xVJU6DJHnmHnbbKS56yCC
2018-01-04,1xd3OqTbx17HutN7RfJOTj
2018-01-04,6EbWh7j1nLYNd2Gqlqvrc3
2018-01-04,2wc8HF4fqX4oPBuZnadO8t
2018-01-04,0qYTZCo5Bwh1nsUFGZP3zn
2018-01-04,4sFVdIwmVj2y87qqOWwSU3
2018-01-04,2YCTACQ3QfMr9QtlGI2tQE
2018-01-04,6bgQIw80xWC3MPZX4kVYGw
2018-01-04,6m2LNopVJKsvBB9l7Z1rwn
2018-01-04,6gxcySGdwlisjOUGYmJmB8
2018-01-04,04uZ473b5Y7syygehiQU7G
2018-01-04,1wgD52FywIwdnLdV2Fa8NK
2018-01-04,2TihKW8ShdEEhKN3PSDEIq
2018-01-04,2evRcqkyzWqaD9DJtP2oaU
2018-01-04,7yYOMPwpV5CsK0cxoAZT6B
2018-01-04,3A1LphuJ5lQD6NjPtxtYFh
2018-01-04,6PEdCE0cepdEqbUmAiyFUN
2018-01-04,6zZw7RPIs3IxDghP4UvWcY
2018-01-04,4cn0Y9VlOUQ1CcdqTz0ROp
2018-01-04,2srL4DYBekshpbprS6H0mO
2018-01-04,4BjPsq3MXBNo4Qxg40igEr
2018-01-04,1a5Yu5L18qNxVhXx38njON
2018-01-04,2GfxgssRHvY1azHtaRqKoK
2018-01-04,1hnGRSqLdeLB7x7kdDuizq
2018-01-04,3a1lNhkSLSkpJE4MSHpDu9
2018-01-04,7fwXWKdDNI5IutOMc5OKYw
2018-01-04,0tgVpDi06FyKpA1z0VMD4v
2018-01-04,2gl2F5Z6ReNVh0wcyPLCKA
2018-01-04,6vve9WKW5I7fQzkU8dNsUE
2018-01-04,1j4kHkkpqZRBwE0A4CN4Yv
2018-01-04,7nZmah2llfvLDiUjm0kiyz
2018-01-04,21TdkDRXuAB3k90ujRU1et
2018-01-04,7vgNGxchhqDQWjKjLPTPro
2018-01-04,5k38wzpLb15YgncyWdTZE4
2018-01-04,26bMmC90QF0FOd1ctDnkeU
2018-01-04,2AUvXXgYuNFJMCPdhxONfa
2018-01-04,4JPSfCXQe6kDliMIJTqISW
2018-01-04,7ieFtgZBYSC94nGs5yF0Wk
2018-01-04,44mr3ypWNHa0inr3heiOb2
2018-01-04,6pSYjx66rlqRmGGTHhnjCo
2018-01-04,12lOxvml5EBvSCzQll7xVS
2018-01-04,1m1vw2OQTYHt9AukcIPs8x
2018-01-04,3X5zRkzlpTiajlkI9QXQUz
2018-01-04,4iLqG9SeJSnt0cSPICSjxv
2018-01-04,5bcTCxgc7xVfSaMV3RuVke
2018-01-04,2hgsL5UcOToRWUnNg9Jxfi
2018-01-04,70lnL3QaSOIIyMa2X9aVRL
2018-01-04,5UEnHoDYpsxlfzWLZIc7LD
2018-01-04,1BuSbqff6EcL8gkdkjaB63
2018-01-04,5aAx2yezTd8zXrkmtKl66Z
2018-01-04,0tKcYR2II1VCQWT79i5NrW
2018-01-04,5ac0YTpOaDX9wEYYyGCglL
2018-01-04,12bMDI4NKm0arLS3PKv6Fo
2018-01-04,71bBFbfn2OBK5QwUJSLS44
2018-01-04,6ZR7rT7vfwtY0EqyLeyAaO
2018-01-04,2d3TbSkAscvT3QRQalq6uT
2018-01-04,6aIrHPvM3l16MeS7iOQRYO
2018-01-04,4KXdwfri1NIQCImLQr3Wli
2018-01-04,5aLvtKo9672scTVdEwXPTg
2018-01-04,6uyMtLQXZ8amkLyv5l7F7O
2018-01-04,7vGuf3Y35N4wmASOKLUVVU
2018-01-04,3ibRxEv4KkcU9e259eyNJA
2018-01-04,6wXYGqXCLtEHx4VDb2TPcM
2018-01-04,6EFIK4B0jrvLO096QYEhnX
2018-01-04,7wGoVu4Dady5GV0Sv4UIsx
2018-01-04,1apjwIcLUSV0CNj1NfaS6m
2018-01-04,6LEFk0KHRfahO5pOMJlbdV
2018-01-04,76Fc23n9Nrs4wULSY58LPc
2018-01-04,2mL3B5GilTm4dUT6P8LVpd
2018-01-04,3LFG5DqNQRK0yL6WNMw99P
2018-01-04,6cbZb9mVAc5s8HtwklLoI0
2018-01-04,6waLZw9qNP36DtHFPeyTz6
2018-01-04,6QgjcU0zLnzq5OrUoSZ3OK
2018-01-04,5knrAEjUMh6T2kDCN7YD2b
2018-01-04,7qiZfU4dY1lWllzX7mPBI3
2018-01-04,2JnvMToHG03X15PR6Z9DeA
2018-01-04,7iDa6hUg2VgEL1o1HjmfBn
2018-01-04,1YUWhlQjFv7MQpcbb77zTL
2018-01-04,1e315r3zQjsng2z952ePQ1
2018-01-04,4C6IBSWdeKpiEChXGhZaRs
2018-01-04,0QsvXIfqM0zZoerQfsI9lm
2018-01-04,7BKLCZ1jbUBVqRi2FVlTVw
2018-01-04,1kNVJQEkobOlyfbctPZ4fs
2018-01-04,5Htb1uFQ1KrkFXlefS8oGj
2018-01-04,3hBBKuWJfxlIlnd9QFoC8k
2018-01-04,2CW04trIoYMbroZWDzPAjs
2018-01-04,5troof8mcGO3AafoDbk1gc
2018-01-04,6De0lHrwBfPfrhorm9q1Xl
2018-01-04,6RUKPb4LETWmmr3iAEQktW
2018-01-04,43ZyHQITOjhciSUUNPVRHc
2018-01-04,57AmbM2loMyozAU1kjW308
2018-01-04,4aWmUDTfIPGksMNLV2rQP2
2018-01-04,6P8v1a8jyfwG5kc7Si1kUp
2018-01-04,6zCqeUUqLb2CapBmVwAHll
2018-01-04,47zBTlbsiXs9ooyPo7Z7VT
2018-01-04,0r0U9AcE4LP0QzJQDUUlXP
2018-01-04,1qDZnViQgUItsMpWLVwfGb
2018-01-04,7vxMtIwEn1bUKTqPKEMzJJ
2018-01-04,7GX5flRQZVHRAGd6B4TmDO
2018-01-04,0BxCStBKNEeV8vXvWLOJXQ
2018-01-04,1bUazU9SSOh02AdlOPeTvm
2018-01-04,15MJGWNReEUQg5bmVmBjvh
2018-01-04,79cuOz3SPQTuFrp8WgftAu
2018-01-04,7knOtdRwbbvP55B6KB2xvv
2018-01-04,3cPYDII1QoDmtR6lCUK4s1
2018-01-04,5SnQDj5REQVvAdSlhqkEcE
2018-01-04,0XLOf9LhyazPX9Ld8jPiUq
2018-01-04,6X5jBkAFu7HE3jigdoVW3r
2018-01-04,0ihMkv4Usn03EEEF8Rlw22
2018-01-04,7CtFr21TzdM4ntuBkwzpxg
2018-01-04,6fxVffaTuwjgEk5h9QyRjy
2018-01-04,6BPt2sVRvE41rUixcCAHY6
2018-01-04,2KwojFDebQV4J2b0JMRR5Q
2018-01-04,45wqPwIH4A5cr2IyyD4WKf
2018-01-04,7EmGUiUaOSGDnUUQUDrOXC
2018-01-04,7Ed6BkggCS2KaKY5YlINaF
2018-01-04,3SdYnX1212sx5X0N4Lj3Vb
2018-01-04,6LnGwyHtgWPiogv6tB9TqI
2018-01-04,4zWO4gvuFtw6EJZC5FFGlr
2018-01-04,228vRHzGfQh47EfLjuY1Yr
2018-01-04,5mR5GuercvLXgx4TPnGl9k
2018-01-04,0ofbQMrRDsUaVKq2mGLEAb
2018-01-04,1BkyiAw1L0BOHYckwpRX4V
2018-01-04,0YK4RDyccDYO5aWQGKMZ2h
2018-01-04,6u0EAxf1OJTLS7CvInuNd7
2018-01-04,2ekn2ttSfGqwhhate0LSR0
2018-01-04,1Bq86AS6wf5a5cEB8CM6dZ
2018-01-04,2g2ZjM1GjY9Lf2Ff0L94Ul
2018-01-04,3AFfyUXTfj12PgrOkZiiJo
2018-01-04,5zSiXA70xM4kuSt6qim6jl
2018-01-04,0jIitZeIQRTaZgFQf2WpGK
2018-01-04,2loApP0kPaim0BTDVP9F26
2018-01-04,7bQ798Zl1FlT9dRMxkc77j
2018-01-04,1XCKlzIqaehohdUTihetGN
2018-01-04,39vJqbfolMyPJtJuyoj1EM
2018-01-04,4F6wWmmWUG7MxMp0Yva7Qk
2018-01-04,3j7FDNUqIMWKaji6PK5SyF
2018-01-04,7JdZZfozlODQ08ATf8xIZ6
2018-01-04,6WbADFqMvR8N5u0BvtsWQE
2018-01-04,2x67AU9q3lf7cfPSzxCDsL
2018-01-04,2rb5MvYT7ZIxbKW5hfcHx8
2018-01-04,4trOLZ5ybHUHHngGL1Mzbg
2018-01-04,5AEtlRudpgdT5FtNiuly6Y
2018-01-04,7cz1gO9AxCORurtWIpQHzP
2018-01-04,58tUwXG7xKE7gzNOp6Msca
2018-01-04,1bhUWB0zJMIKr9yVPrkEuI
2018-01-04,5CtI0qwDJkDQGwXD1H1cLb
2018-01-04,0pDaqgIForVNO4jrtTxcWT
2018-01-04,4lNriuYNZD2YP2OPG6xOte
2018-01-04,1504k2wy349EtgioaW78Ht
2018-01-04,4FxumkF81ICxITeqxx4nK9
2018-01-04,3ao5U0ksMLvgSoJqOpsgmv
2018-01-04,5JZlDZzWPbrYwMHmnOQO3U
2018-01-04,1OAh8uOEOvTDqkKFsKksCi
2018-01-04,1fbenbaBdr8ppDeGMOX121
2018-01-04,0CcQNd8CINkwQfe1RDtGV6
2018-01-04,3ipKvc6xyJbTxVwoEjpLNv
2018-01-04,06ZpMjkNdIDKVf3mK29UiC
2018-01-04,5Zha6IxtfsLjqLYndyWcER
2018-01-04,05rJdH2MRLJ3sQoEUO78qs
2018-01-04,4YV827A7aWVswtyt0eWoWM
2018-01-04,3sIMCkwUZbQbWeNOTG3ET4
2018-01-04,61GiOLLEn0LcavpVu1my6Q
2018-01-04,5TY4l2xPjXDcRhG1cmZDK7
2018-01-04,0AyCBE9YKWjatl0ukCAhxN
2018-01-04,1zhfU6YXa2pXUAQdG1NvBZ
2018-01-04,5Bc53chGSf3AoJRbB5mzR6
2018-01-04,40bK2uosUmAS92c17n98xd
2018-01-11,3m660poUr1chesgkkjQM7P
2018-01-11,3Ga6eKrUFf12ouh9Yw3v2D
2018-01-11,5LVWGCl4mjGFXDIvQbOGvr
2018-01-11,7krl54SfiKf4fMlM7lGlWc
2018-01-11,5tz69p7tJuGPeMGwNTxYuV
2018-01-11,77vZMrfbZIgGKBcFe3MsD7
2018-01-11,2KGv51jgAz8OTjNPyRryfq
